date,inflationrate,feerevenue,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-07-22,,,92435591977.88351,68907949997.89394,,42391027970.0,1.4608070918000091,3.4915601027716208,6208698257.0,0.067248
2022-07-23,,,92434698903.06984,68907056923.08026,,42406543167.0,1.459535449834637,3.490282628952053,6150074167.0,0.066502
2022-07-24,,,92434620798.06812,68906978818.07854,,42345737709.0,1.4644468354675144,3.495294033654704,6250775327.0,0.067584
2022-07-25,,,92433344067.32256,68905702087.33298,,42417983719.0,1.4585826604037289,3.489340534379143,6003229115.0,0.064953
2022-07-26,,,92431352915.66154,68903710935.67197,,42426154098.0,1.4578804543140755,3.4886680193728106,6007944503.0,0.065239
2022-07-27,,,92429542831.809,68901900851.81941,,42434368926.0,1.4571793423108437,3.4879926432974573,6304746560.0,0.068242
2022-07-28,,,92428079705.59204,68900437725.60245,,42539225309.0,1.4487183707863729,3.4793944579615066,6469729493.0,0.070035
2022-07-29,,,92426644045.61906,68899002065.62949,,42170524126.0,1.4785115268475035,3.509815528590581,6390592747.0,0.069153
2022-07-30,,,92425903347.01634,68898261367.02676,,42244202373.0,1.4724943081863673,3.5036941405995456,6483542225.0,0.069708
2022-07-31,,,92425446165.19594,68897804185.20636,,42252546509.0,1.4718060284948375,3.5030021306920225,6453346014.0,0.069903
2022-08-01,,,92424384427.03874,68896742447.04916,,42582165261.0,1.4451990407228,3.4758858692121057,6557392755.0,0.070876
2022-08-02,,,92422873851.18864,68895231871.19905,,42573064011.0,1.445895020449095,3.476628970897972,6353628286.0,0.068677
2022-08-03,,,92421329280.75862,68893687300.76904,,42610132644.0,1.4428965810781236,3.473604446239289,6342085431.0,0.068534
2022-08-04,,,92420008910.0899,68892366930.10033,,42620997576.0,1.442001776689228,3.4727207411630245,6394103950.0,0.06903
2022-08-05,,,92418795665.16446,68891153685.17488,,42633946513.0,1.4409422981532805,3.471666711796851,6431796618.0,0.069577
2022-08-06,,,92417707292.68034,68890065312.69077,,42541163821.0,1.4483421641651395,3.479238631042733,6464632998.0,0.069973
2022-08-07,,,92417326212.27364,68889684232.28407,,41715119978.0,1.51587869220855,3.5481355541663397,6476291215.0,0.070051
