date,inflationrate,totalsupply,circulatingsupply,riskreward,stakedtokens,realrewardrate,rewardrate1,marketcap,price
2022-06-23,5.940160197609496,405459587.67811424,281367057.67811424,,261449045.43356732,2.671784106988784,8.770652560687706,5073998582.0,18.04
2022-06-24,5.913516813993801,405627418.3566249,281534888.3566249,,260634083.89648303,2.6894045950881296,8.761959802008773,5836548896.0,20.73
2022-06-25,5.87364452142099,405763270.932243,281670740.932243,,259164791.8341961,2.720464527319666,8.75389946440676,6027593154.0,21.39
2022-06-26,5.718453098544769,405923927.4239416,281831397.42394155,,252648365.55321512,2.8635823619841183,8.745788074837154,5804657102.0,20.54
2022-06-27,5.66409542108614,406088567.86258745,281996037.86258745,,250583503.18812487,2.9083181515573653,8.737143487896502,5479516033.0,19.48
2022-06-28,5.677843959872066,406245369.7601229,282152839.76012284,,251513746.1819,2.889119935992235,8.731003617643498,5271851250.0,18.67
2022-06-29,5.62270010479099,406395062.0490392,282302532.0490392,,249376119.2304056,2.9359225557212154,8.723700781129331,5033403368.0,17.85
2022-06-30,5.508938065887276,406459253.1061071,282366723.10610706,,244460421.42924783,3.045304668537629,8.722006682532223,4599211925.0,16.27
2022-07-01,5.421335842157296,406509802.706537,282417272.706537,,240673865.81752092,3.1260951345298382,8.716907092675347,4619909199.0,16.32
2022-07-02,5.379637098235042,406561902.84556496,282469372.84556496,,238925452.5623748,3.1623553061060683,8.712115643566397,4679695710.0,16.56
2022-07-03,5.473855901605633,406665609.5830471,282573079.5830471,,243316529.1384368,3.0665671159947783,8.708282482655976,4673947758.0,16.6
2022-07-04,5.426016951789082,406743574.8445547,282651044.8445547,,241344836.18534783,3.109570118393745,8.704312871934658,5003248587.0,17.69
2022-07-05,5.462551152204028,406975371.1140179,282882841.1140179,,243429246.2319009,3.064593113391023,8.694549232020957,5200868111.0,18.36
2022-07-06,5.464099753226773,407057711.3818794,282965181.3818794,,243662865.725926,3.059345212402431,8.690610639830425,5389401018.0,19.24
2022-07-07,5.399750454456777,407130374.80152607,283037844.80152607,,240937315.47649,3.119634137651195,8.687837050633181,5728485480.0,20.22
2022-07-08,5.434097689328227,407224222.51134825,283131692.51134825,,242656426.610187,3.0816716504210584,8.683230387697513,5677470204.0,20.06
2022-07-09,5.420232060132071,407321553.1018716,283229023.1018716,,242229788.3053396,3.1027310114762896,8.691138292632056,5693166687.0,20.12
2022-07-10,5.392050773495895,407407627.3833431,283315097.3833431,,241140032.8579925,3.1208562119658056,8.681185136978678,5412323991.0,19.08
2022-07-11,5.370184983851058,407468702.92815095,283376172.9281509,,240282743.20208925,3.137486663591682,8.676160485121285,5039564922.0,17.76
2022-07-12,5.307229616783641,407545247.7016375,283452717.70163745,,237615348.8013731,3.1955850254049345,8.672411677086366,4863309964.0,17.15
2022-07-13,5.344218250399478,407631045.5448738,283538515.54487383,,239439881.61886016,3.154820362835076,8.667639098832494,5162457536.0,18.17
2022-07-14,5.30545712100009,407722144.0850298,283629614.08502984,,237880792.6177714,3.1896387792820446,8.664320818031726,5537860392.0,19.51
2022-07-15,5.283154095326214,407812995.7537608,283720465.7537608,,237057089.89706644,3.2063723968194457,8.658924086739622,5570133051.0,19.68
2022-07-16,5.278227080440019,407931744.51667327,283839214.51667327,,237066028.56084183,3.2056148646711247,8.653041576992832,5570133051.0,19.68
2022-07-17,5.276637760830277,407935206.7071545,283842676.7071545,,237002703.083614,3.2053106326583647,8.651081024683386,5974247973.0,21.06
2022-07-18,5.290362472094249,407946691.4532319,283854161.4532319,,237643456.50377,3.189606076889717,8.648710271883367,6465245654.0,22.77
2022-07-19,5.298085294621994,407949764.6406216,283857234.64062154,,237998579.30830267,3.1801262041262657,8.646697297519502,7163746439.0,25.23
2022-07-20,5.302067973337944,407966185.2234791,283873655.2234791,,238211116.59173724,3.1770514175049502,8.64756881654689,6890185868.0,24.27
2022-07-21,5.300030369794949,407969592.0182998,283877062.0182998,,238127194.7266813,3.179770669818005,8.648329850803123,7102517895.0,24.95
2022-07-22,5.303159186539177,407980226.769252,283887696.76925194,,238289728.4626292,3.1784387160936234,8.650155567393828,6797826148.0,23.97
2022-07-23,5.314056508311978,408002129.5043093,283909599.50430924,,238823217.1214926,3.152528906005281,8.634112581823253,6590630969.0,23.17
